name,E_gap,M,A,R1,R2,R3,sLi,ssBe,ssssBe,ssBH,sssB,ssssB,sCH3,dCH2,ssCH2,tCH,dsCH,aaCH,sssCH,ddC,tsC,dssC,aasC,aaaC,ssssC,sNH3,sNH2,ssNH2,dNH,ssNH,aaNH,tN,sssNH,dsN,aaN,sssN,ddsN,aasN,ssssN,sOH,dO,ssO,aaO,sF,sSiH3,ssSiH2,sssSiH,ssssSi,sPH2,ssPH,sssP,dsssP,sssssP,sSH,dS,ssS,aaS,dssS,ddssS,sCl,sGeH3,ssGeH2,sssGeH,ssssGe,sAsH2,ssAsH,sssAs,sssdAs,sssssAs,sSeH,dSe,ssSe,aaSe,dssSe,ddssSe,sBr,sSnH3,ssSnH2,sssSnH,ssssSn,sI,sPbH3,ssPbH2,sssPbH,ssssPb,Rot_A,ZnP,TiOP,TiO2RP,FZnP,FH2P,FTiOP,FTiO2RP,H2P
C72H42F8N6O6Zn,3.760053814,FZnP,EthynFuA,TPA,TMP,TPA,0,0,0,0,0,0,4.814366503,0,0,0,0,81.20552882,0,0,6.457829389,-1.185585035,12.98801562,5.611194607,0,0,0,0,0,0,7.599576319,0,0,0,10.97075464,4.454714182,0,0,0,9.738914803,11.91649555,17.76722336,5.66097124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C81H55N7O3,3.538377075,H2P,EthynFuA,TPA,TPA,TPA,0,0,0,0,0,0,0,0,0,0,0,107.8609885,0,0,6.512422117,-1.17774586,15.22908338,5.992970851,0,0,0,0,0,0,7.730800344,0,0,0,11.12634061,6.762190922,0,0,0,9.79029425,11.97811185,0,5.69454308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C81H53N7O4Ti,3.490381853,TiOP,EthynFuA,TPA,TPA,TPA,0,0,0,0,0,0,0,0,0,0,0,107.8609885,0,0,6.512422117,-1.17774586,15.22908338,5.992970851,0,0,0,0,0,0,7.730800344,0,0,0,11.12634061,6.762190922,0,0,0,9.79029425,11.97811185,0,5.69454308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C88H57N7O6Ti,3.230430671,TiO2RP,EthynFuA,TPA,TPA,TPA,0,0,0,0,0,0,0,0,0,0,0,107.8609885,0,0,6.512422117,-1.17774586,15.22908338,5.992970851,0,0,0,0,0,0,7.730800344,0,0,0,11.12634061,6.762190922,0,0,0,9.79029425,11.97811185,0,5.69454308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C81H45F8N7O4Ti,3.051488627,FTiOP,EthynFuA,TPA,TPA,TPA,0,0,0,0,0,0,0,0,0,0,0,107.8609885,0,0,6.512422117,-1.17774586,15.22908338,5.992970851,0,0,0,0,0,0,7.730800344,0,0,0,11.12634061,6.762190922,0,0,0,9.79029425,11.97811185,0,5.69454308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C81H53N7O3Zn,3.569647553,ZnP,EthynFuA,TPA,TPA,TPA,0,0,0,0,0,0,0,0,0,0,0,107.8609885,0,0,6.512422117,-1.17774586,15.22908338,5.992970851,0,0,0,0,0,0,7.730800344,0,0,0,11.12634061,6.762190922,0,0,0,9.79029425,11.97811185,0,5.69454308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C81H45F8N7O3Zn,3.202969549,FZnP,EthynFuA,TPA,TPA,TPA,0,0,0,0,0,0,0,0,0,0,0,107.8609885,0,0,6.512422117,-1.17774586,15.22908338,5.992970851,0,0,0,0,0,0,7.730800344,0,0,0,11.12634061,6.762190922,0,0,0,9.79029425,11.97811185,0,5.69454308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C73H55N7O3,3.442619312,H2P,EthynFuA,DTA,TPA,DTA,0,0,0,0,0,0,8.366696494,0,0,0,0,83.29325708,0,0,6.532377197,-1.176199285,15.41402053,5.843608281,0,0,0,0,0,0,7.786336004,0,0,0,11.23307396,6.765637771,0,0,0,9.778665348,11.96338768,0,5.699138936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C73H53N7O4Ti,3.362071208,TiOP,EthynFuA,DTA,TPA,DTA,0,0,0,0,0,0,8.366696494,0,0,0,0,83.29325708,0,0,6.532377197,-1.176199285,15.41402053,5.843608281,0,0,0,0,0,0,7.786336004,0,0,0,11.23307396,6.765637771,0,0,0,9.778665348,11.96338768,0,5.699138936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C80H57N7O6Ti,3.223365189,TiO2RP,EthynFuA,DTA,TPA,DTA,0,0,0,0,0,0,8.366696494,0,0,0,0,83.29325708,0,0,6.532377197,-1.176199285,15.41402053,5.843608281,0,0,0,0,0,0,7.786336004,0,0,0,11.23307396,6.765637771,0,0,0,9.778665348,11.96338768,0,5.699138936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C73H45F8N7O4Ti,3.329763246,FTiOP,EthynFuA,DTA,TPA,DTA,0,0,0,0,0,0,8.366696494,0,0,0,0,83.29325708,0,0,6.532377197,-1.176199285,15.41402053,5.843608281,0,0,0,0,0,0,7.786336004,0,0,0,11.23307396,6.765637771,0,0,0,9.778665348,11.96338768,0,5.699138936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C73H53N7O3Zn,3.463511595,ZnP,EthynFuA,DTA,TPA,DTA,0,0,0,0,0,0,8.366696494,0,0,0,0,83.29325708,0,0,6.532377197,-1.176199285,15.41402053,5.843608281,0,0,0,0,0,0,7.786336004,0,0,0,11.23307396,6.765637771,0,0,0,9.778665348,11.96338768,0,5.699138936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C73H45F8N7O3Zn,3.151218635,FZnP,EthynFuA,DTA,TPA,DTA,0,0,0,0,0,0,8.366696494,0,0,0,0,83.29325708,0,0,6.532377197,-1.176199285,15.41402053,5.843608281,0,0,0,0,0,0,7.786336004,0,0,0,11.23307396,6.765637771,0,0,0,9.778665348,11.96338768,0,5.699138936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C83H59N7O5,3.451043902,H2P,EthynFuA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.345209955,0,0,0,0,102.748301,0,0,6.510734048,-1.183441312,16.29743765,5.860676221,0,0,0,0,0,0,7.727467866,0,0,0,11.14057396,6.6942177,0,0,0,9.809731303,12.00325096,11.17804517,5.701128823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C83H57N7O6Ti,3.373833621,TiOP,EthynFuA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.345209955,0,0,0,0,102.748301,0,0,6.510734048,-1.183441312,16.29743765,5.860676221,0,0,0,0,0,0,7.727467866,0,0,0,11.14057396,6.6942177,0,0,0,9.809731303,12.00325096,11.17804517,5.701128823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C90H61N7O8Ti,3.153973813,TiO2RP,EthynFuA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.345209955,0,0,0,0,102.748301,0,0,6.510734048,-1.183441312,16.29743765,5.860676221,0,0,0,0,0,0,7.727467866,0,0,0,11.14057396,6.6942177,0,0,0,9.809731303,12.00325096,11.17804517,5.701128823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C83H49F8N7O6Ti,2.97680863,FTiOP,EthynFuA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.345209955,0,0,0,0,102.748301,0,0,6.510734048,-1.183441312,16.29743765,5.860676221,0,0,0,0,0,0,7.727467866,0,0,0,11.14057396,6.6942177,0,0,0,9.809731303,12.00325096,11.17804517,5.701128823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C83H57N7O5Zn,3.476966193,ZnP,EthynFuA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.345209955,0,0,0,0,102.748301,0,0,6.510734048,-1.183441312,16.29743765,5.860676221,0,0,0,0,0,0,7.727467866,0,0,0,11.14057396,6.6942177,0,0,0,9.809731303,12.00325096,11.17804517,5.701128823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C83H49F8N7O5Zn,3.081503445,FZnP,EthynFuA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.345209955,0,0,0,0,102.748301,0,0,6.510734048,-1.183441312,16.29743765,5.860676221,0,0,0,0,0,0,7.727467866,0,0,0,11.14057396,6.6942177,0,0,0,9.809731303,12.00325096,11.17804517,5.701128823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C72H47N7O2S,3.46226197,H2P,EthynThPCyanoAcryl,TPA,Ph,TPA,0,0,0,0,0,0,0,0,0,0,1.366133307,89.30265723,0,0,8.639709377,-1.639327362,13.73755527,6.278436588,0,0,0,0,0,0,7.673956653,9.506116661,0,0,10.99491069,4.493311064,0,0,0,9.59125555,11.75022203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305062941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C72H45N7O3STi,3.353327021,TiOP,EthynThPCyanoAcryl,TPA,Ph,TPA,0,0,0,0,0,0,0,0,0,0,1.366133307,89.30265723,0,0,8.639709377,-1.639327362,13.73755527,6.278436588,0,0,0,0,0,0,7.673956653,9.506116661,0,0,10.99491069,4.493311064,0,0,0,9.59125555,11.75022203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305062941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C79H49N7O5STi,3.21513033,TiO2RP,EthynThPCyanoAcryl,TPA,Ph,TPA,0,0,0,0,0,0,0,0,0,0,1.366133307,89.30265723,0,0,8.639709377,-1.639327362,13.73755527,6.278436588,0,0,0,0,0,0,7.673956653,9.506116661,0,0,10.99491069,4.493311064,0,0,0,9.59125555,11.75022203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305062941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C72H37F8N7O3STi,3.177468,FTiOP,EthynThPCyanoAcryl,TPA,Ph,TPA,0,0,0,0,0,0,0,0,0,0,1.366133307,89.30265723,0,0,8.639709377,-1.639327362,13.73755527,6.278436588,0,0,0,0,0,0,7.673956653,9.506116661,0,0,10.99491069,4.493311064,0,0,0,9.59125555,11.75022203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305062941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C72H45N7O2SZn,3.77366855,ZnP,EthynThPCyanoAcryl,TPA,Ph,TPA,0,0,0,0,0,0,0,0,0,0,1.366133307,89.30265723,0,0,8.639709377,-1.639327362,13.73755527,6.278436588,0,0,0,0,0,0,7.673956653,9.506116661,0,0,10.99491069,4.493311064,0,0,0,9.59125555,11.75022203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305062941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C72H37F8N7O2SZn,3.245814101,FZnP,EthynThPCyanoAcryl,TPA,Ph,TPA,0,0,0,0,0,0,0,0,0,0,1.366133307,89.30265723,0,0,8.639709377,-1.639327362,13.73755527,6.278436588,0,0,0,0,0,0,7.673956653,9.506116661,0,0,10.99491069,4.493311064,0,0,0,9.59125555,11.75022203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305062941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C62H50N6O8S,3.547323,H2P,EthynThPCyanoAcryl,TMP,DTA,TMP,0,0,0,0,0,0,13.61182392,0,0,0,1.33260839,43.91335665,0,0,8.473058483,-1.691137995,12.16707608,5.267897003,0,0,0,0,0,0,7.557029352,9.459297694,0,0,10.95087851,2.217174953,0,0,0,9.544436583,11.69758456,35.23697817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261937639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C62H48N6O9STi,3.533072121,TiOP,EthynThPCyanoAcryl,TMP,DTA,TMP,0,0,0,0,0,0,13.61182392,0,0,0,1.33260839,43.91335665,0,0,8.473058483,-1.691137995,12.16707608,5.267897003,0,0,0,0,0,0,7.557029352,9.459297694,0,0,10.95087851,2.217174953,0,0,0,9.544436583,11.69758456,35.23697817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261937639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C69H52N6O11STi,3.372164786,TiO2RP,EthynThPCyanoAcryl,TMP,DTA,TMP,0,0,0,0,0,0,13.61182392,0,0,0,1.33260839,43.91335665,0,0,8.473058483,-1.691137995,12.16707608,5.267897003,0,0,0,0,0,0,7.557029352,9.459297694,0,0,10.95087851,2.217174953,0,0,0,9.544436583,11.69758456,35.23697817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261937639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C62H40F8N6O9STi,3.381473679,FTiOP,EthynThPCyanoAcryl,TMP,DTA,TMP,0,0,0,0,0,0,13.61182392,0,0,0,1.33260839,43.91335665,0,0,8.473058483,-1.691137995,12.16707608,5.267897003,0,0,0,0,0,0,7.557029352,9.459297694,0,0,10.95087851,2.217174953,0,0,0,9.544436583,11.69758456,35.23697817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261937639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C62H48N6O8SZn,3.584628045,ZnP,EthynThPCyanoAcryl,TMP,DTA,TMP,0,0,0,0,0,0,13.61182392,0,0,0,1.33260839,43.91335665,0,0,8.473058483,-1.691137995,12.16707608,5.267897003,0,0,0,0,0,0,7.557029352,9.459297694,0,0,10.95087851,2.217174953,0,0,0,9.544436583,11.69758456,35.23697817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261937639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C62H40F8N6O8SZn,3.453253142,FZnP,EthynThPCyanoAcryl,TMP,DTA,TMP,0,0,0,0,0,0,13.61182392,0,0,0,1.33260839,43.91335665,0,0,8.473058483,-1.691137995,12.16707608,5.267897003,0,0,0,0,0,0,7.557029352,9.459297694,0,0,10.95087851,2.217174953,0,0,0,9.544436583,11.69758456,35.23697817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261937639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C75H54N6O7,3.697631366,H2P,EthynPhDA,TPA,TMP,TPA,0,0,0,0,0,0,4.773472099,0,0,0,0,81.2343665,0,0,6.457295564,-2.559873774,12.25871504,5.19962517,0,0,0,0,0,0,7.553642532,0,0,0,10.95818574,4.413303697,0,0,0,20.11414291,24.66204817,17.7684097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C75H52N6O8Ti,3.662808535,TiOP,EthynPhDA,TPA,TMP,TPA,0,0,0,0,0,0,4.773472099,0,0,0,0,81.2343665,0,0,6.457295564,-2.559873774,12.25871504,5.19962517,0,0,0,0,0,0,7.553642532,0,0,0,10.95818574,4.413303697,0,0,0,20.11414291,24.66204817,17.7684097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C82H56N6O10Ti,3.369874817,TiO2RP,EthynPhDA,TPA,TMP,TPA,0,0,0,0,0,0,4.773472099,0,0,0,0,81.2343665,0,0,6.457295564,-2.559873774,12.25871504,5.19962517,0,0,0,0,0,0,7.553642532,0,0,0,10.95818574,4.413303697,0,0,0,20.11414291,24.66204817,17.7684097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C75H44F8N6O8Ti,3.312042103,FTiOP,EthynPhDA,TPA,TMP,TPA,0,0,0,0,0,0,4.773472099,0,0,0,0,81.2343665,0,0,6.457295564,-2.559873774,12.25871504,5.19962517,0,0,0,0,0,0,7.553642532,0,0,0,10.95818574,4.413303697,0,0,0,20.11414291,24.66204817,17.7684097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C75H52N6O7Zn,3.704033914,ZnP,EthynPhDA,TPA,TMP,TPA,0,0,0,0,0,0,4.773472099,0,0,0,0,81.2343665,0,0,6.457295564,-2.559873774,12.25871504,5.19962517,0,0,0,0,0,0,7.553642532,0,0,0,10.95818574,4.413303697,0,0,0,20.11414291,24.66204817,17.7684097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C75H44F8N6O7Zn,3.431506502,FZnP,EthynPhDA,TPA,TMP,TPA,0,0,0,0,0,0,4.773472099,0,0,0,0,81.2343665,0,0,6.457295564,-2.559873774,12.25871504,5.19962517,0,0,0,0,0,0,7.553642532,0,0,0,10.95818574,4.413303697,0,0,0,20.11414291,24.66204817,17.7684097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C86H61N7O6,3.362748908,H2P,EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C86H59N7O7Ti,3.282371443,TiOP,EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C93H63N7O9Ti,3.11102376,TiO2RP,EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C86H51F8N7O7Ti,2.934935065,FTiOP,EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C86H59N7O6Zn,3.383141167,ZnP,EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C86H51F8N7O6Zn,3.061599574,FZnP,EthynPhDA,TPA,MOTPA,TPA,0,0,0,0,0,0,3.32777979,0,0,0,0,102.6614712,0,0,6.510200223,-2.555586328,15.55624679,5.449106784,0,0,0,0,0,0,7.681534079,0,0,0,11.12800505,6.638785375,0,0,0,20.25577591,24.835559,11.17778884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C66H50N6O8S,3.554673556,H2P,EthynThPCyanoAcryl,TMP,TPA,TMP,0,0,0,0,0,0,9.467257903,0,0,0,1.332372078,56.11777717,0,0,8.473679653,-1.693133183,12.08622287,5.342578288,0,0,0,0,0,0,7.529261522,9.468887423,0,0,10.89751184,2.225503709,0,0,0,9.554026312,11.70961108,35.22714598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261297371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C66H48N6O9STi,3.568156396,TiOP,EthynThPCyanoAcryl,TMP,TPA,TMP,0,0,0,0,0,0,9.467257903,0,0,0,1.332372078,56.11777717,0,0,8.473679653,-1.693133183,12.08622287,5.342578288,0,0,0,0,0,0,7.529261522,9.468887423,0,0,10.89751184,2.225503709,0,0,0,9.554026312,11.70961108,35.22714598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261297371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C73H52N6O11STi,3.38958116,TiO2RP,EthynThPCyanoAcryl,TMP,TPA,TMP,0,0,0,0,0,0,9.467257903,0,0,0,1.332372078,56.11777717,0,0,8.473679653,-1.693133183,12.08622287,5.342578288,0,0,0,0,0,0,7.529261522,9.468887423,0,0,10.89751184,2.225503709,0,0,0,9.554026312,11.70961108,35.22714598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261297371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C66H40F8N6O9STi,3.364337964,FTiOP,EthynThPCyanoAcryl,TMP,TPA,TMP,0,0,0,0,0,0,9.467257903,0,0,0,1.332372078,56.11777717,0,0,8.473679653,-1.693133183,12.08622287,5.342578288,0,0,0,0,0,0,7.529261522,9.468887423,0,0,10.89751184,2.225503709,0,0,0,9.554026312,11.70961108,35.22714598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261297371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C66H48N6O8SZn,3.605144839,ZnP,EthynThPCyanoAcryl,TMP,TPA,TMP,0,0,0,0,0,0,9.467257903,0,0,0,1.332372078,56.11777717,0,0,8.473679653,-1.693133183,12.08622287,5.342578288,0,0,0,0,0,0,7.529261522,9.468887423,0,0,10.89751184,2.225503709,0,0,0,9.554026312,11.70961108,35.22714598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261297371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C66H40F8N6O8SZn,3.456518532,FZnP,EthynThPCyanoAcryl,TMP,TPA,TMP,0,0,0,0,0,0,9.467257903,0,0,0,1.332372078,56.11777717,0,0,8.473679653,-1.693133183,12.08622287,5.342578288,0,0,0,0,0,0,7.529261522,9.468887423,0,0,10.89751184,2.225503709,0,0,0,9.554026312,11.70961108,35.22714598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261297371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
